asset_class,source_provider,symbol_or_query,headline,snippet,article_url,timestamp_utc,sentiment,theme_bucket,query,raw
gdelt_news,gdelt_doc,SPY,新款保时捷Panamera测试谍照曝光,20210701T020000Z,https://www.163.com/dy/article/GDQEBPNN052798OO.html,2021-07-01 02:00:00+00:00,,macro,SPY,"{'url': 'https://www.163.com/dy/article/GDQEBPNN052798OO.html', 'url_mobile': '', 'title': '新款保时捷Panamera测试谍照曝光', 'seendate': '20210701T020000Z', 'socialimage': '', 'domain': '163.com', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,2022 Chevy Traverse Gets Chevy Safety Assist As Standard,20210701T024500Z,https://gmauthority.com/blog/2021/06/2022-chevy-traverse-to-feature-chevy-safety-assist-package-as-standard/,2021-07-01 02:45:00+00:00,,macro,SPY,"{'url': 'https://gmauthority.com/blog/2021/06/2022-chevy-traverse-to-feature-chevy-safety-assist-package-as-standard/', 'url_mobile': 'https://gmauthority.com/blog/2021/06/2022-chevy-traverse-to-feature-chevy-safety-assist-package-as-standard/amp/', 'title': '2022 Chevy Traverse Gets Chevy Safety Assist As Standard', 'seendate': '20210701T024500Z', 'socialimage': 'https://gmauthority.com/blog/wp-content/uploads/2020/03/2021-Chevrolet-Traverse-High-Country-Exterior-001-front-three-quarters-1024x623.jpg', 'domain': 'gmauthority.com', 'language': 'English', 'sourcecountry': 'United States'}"
gdelt_news,gdelt_doc,SPY,日产全新双门跑车谍照曝光 ！ 搭3 . 0T引擎 / 年内发布 _ 海外车讯 - 网上车市,20210701T044500Z,http://news.cheshi.com/dujia/20210630/3347558.shtml,2021-07-01 04:45:00+00:00,,macro,SPY,"{'url': 'http://news.cheshi.com/dujia/20210630/3347558.shtml', 'url_mobile': '', 'title': '日产全新双门跑车谍照曝光 ！ 搭3 . 0T引擎 / 年内发布 _ 海外车讯 - 网上车市', 'seendate': '20210701T044500Z', 'socialimage': '', 'domain': 'news.cheshi.com', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,"SPDR S & P 500 ETF ( ETF : SPY ), Facebook , Inc . ( NASDAQ : FB ) - Is There A Dent In The SPY Armor ? ",20210701T121500Z,https://www.benzinga.com/etfs/broad-u-s-equity-etfs/21/07/21805173/is-there-a-dent-in-the-spys-armor,2021-07-01 12:15:00+00:00,,macro,SPY,"{'url': 'https://www.benzinga.com/etfs/broad-u-s-equity-etfs/21/07/21805173/is-there-a-dent-in-the-spys-armor', 'url_mobile': 'https://www.benzinga.com/amp/content/21805173', 'title': 'SPDR S & P 500 ETF ( ETF : SPY ), Facebook , Inc . ( NASDAQ : FB ) - Is There A Dent In The SPY Armor ? ', 'seendate': '20210701T121500Z', 'socialimage': '', 'domain': 'benzinga.com', 'language': 'English', 'sourcecountry': 'United States'}"
gdelt_news,gdelt_doc,SPY,路虎揽胜运动版谍照曝光 新平台打造有望推纯电版 _ 海外车讯 - 网上车市,20210701T124500Z,http://news.cheshi.com/dujia/20210701/3347683.shtml,2021-07-01 12:45:00+00:00,,macro,SPY,"{'url': 'http://news.cheshi.com/dujia/20210701/3347683.shtml', 'url_mobile': '', 'title': '路虎揽胜运动版谍照曝光 新平台打造有望推纯电版 _ 海外车讯 - 网上车市', 'seendate': '20210701T124500Z', 'socialimage': '', 'domain': 'news.cheshi.com', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,توجيه تهمة « التواطؤ في أعمال تعذيب » لشركة فرنسية لتوفيرها معدات تجسس لنظام القذافي,20210701T154500Z,http://alwasat.ly/news/libya/325206,2021-07-01 15:45:00+00:00,,macro,SPY,"{'url': 'http://alwasat.ly/news/libya/325206', 'url_mobile': '', 'title': 'توجيه تهمة « التواطؤ في أعمال تعذيب » لشركة فرنسية لتوفيرها معدات تجسس لنظام القذافي', 'seendate': '20210701T154500Z', 'socialimage': 'http://cdn-ar-1.alwasat.ly/uploads/articles/MMSzJvOaYUUOahGl1FY2.jpg', 'domain': 'alwasat.ly', 'language': 'Arabic', 'sourcecountry': 'Libya'}"
gdelt_news,gdelt_doc,SPY,"Refreshed 2022 GMC Sierra 1500 Delayed , Limited Model To Be Introduced",20210701T173000Z,https://gmauthority.com/blog/2021/07/refreshed-2022-gmc-sierra-1500-delayed-limited-model-to-be-introduced/,2021-07-01 17:30:00+00:00,,macro,SPY,"{'url': 'https://gmauthority.com/blog/2021/07/refreshed-2022-gmc-sierra-1500-delayed-limited-model-to-be-introduced/', 'url_mobile': 'https://gmauthority.com/blog/2021/07/refreshed-2022-gmc-sierra-1500-delayed-limited-model-to-be-introduced/amp/', 'title': 'Refreshed 2022 GMC Sierra 1500 Delayed , Limited Model To Be Introduced', 'seendate': '20210701T173000Z', 'socialimage': 'https://gmauthority.com/blog/wp-content/uploads/2018/08/2019-GMC-Sierra-Denali-1500-First-Drive-Exterior-003-passenger-front-three-quarters-1024x682.jpg', 'domain': 'gmauthority.com', 'language': 'English', 'sourcecountry': 'United States'}"
gdelt_news,gdelt_doc,SPY,"WhoKilledXIX ,  Spy ?: Song You Need to Know",20210701T193000Z,https://www.rollingstone.com/music/music-features/whokilledxix-spy-song-review-1191874/,2021-07-01 19:30:00+00:00,,macro,SPY,"{'url': 'https://www.rollingstone.com/music/music-features/whokilledxix-spy-song-review-1191874/', 'url_mobile': 'https://www.rollingstone.com/music/music-features/whokilledxix-spy-song-review-1191874/amp/', 'title': 'WhoKilledXIX ,  Spy ?: Song You Need to Know', 'seendate': '20210701T193000Z', 'socialimage': 'https://www.rollingstone.com/wp-content/uploads/2021/07/who-killed-xix.jpg', 'domain': 'rollingstone.com', 'language': 'English', 'sourcecountry': 'United States'}"
gdelt_news,gdelt_doc,SPY, 《 叛逆者 》： 凸显信仰的崇高与悲壮 _ 中国经济网 国家经济门户,20210702T011500Z,http://www.ce.cn/culture/gd/202107/02/t20210702_36685310.shtml,2021-07-02 01:15:00+00:00,,macro,SPY,"{'url': 'http://www.ce.cn/culture/gd/202107/02/t20210702_36685310.shtml', 'url_mobile': '', 'title': ' 《 叛逆者 》： 凸显信仰的崇高与悲壮 _ 中国经济网 国家经济门户', 'seendate': '20210702T011500Z', 'socialimage': '', 'domain': 'ce.cn', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,谍战剧屡屡扑街 ，《 叛逆者 》 却脱颖而出 ， 凭啥 ？_ 京报网,20210702T031500Z,https://news.bjd.com.cn/culture/2021/07/02/120150t161.html,2021-07-02 03:15:00+00:00,,macro,SPY,"{'url': 'https://news.bjd.com.cn/culture/2021/07/02/120150t161.html', 'url_mobile': '', 'title': '谍战剧屡屡扑街 ，《 叛逆者 》 却脱颖而出 ， 凭啥 ？_ 京报网', 'seendate': '20210702T031500Z', 'socialimage': '', 'domain': 'news.bjd.com.cn', 'language': 'Chinese', 'sourcecountry': 'China'}"
