asset_class,source_provider,symbol_or_query,headline,snippet,article_url,timestamp_utc,sentiment,theme_bucket,query,raw
gdelt_news,gdelt_doc,SPY,Phần mềm gián điệp mới có thể biến iPhone thành  cục gạch  | Chuyên mục CNTT báo Pháp Luật TP . HCM,20241101T041500Z,https://plo.vn/ky-nguyen-so/phan-mem-gian-diep-moi-co-the-bien-iphone-thanh-cuc-gach-post817726.html,2024-11-01 04:15:00+00:00,,macro,SPY,"{'url': 'https://plo.vn/ky-nguyen-so/phan-mem-gian-diep-moi-co-the-bien-iphone-thanh-cuc-gach-post817726.html', 'url_mobile': 'https://plo.vn/ky-nguyen-so/phan-mem-gian-diep-moi-co-the-bien-iphone-thanh-cuc-gach-post817726.amp', 'title': 'Phần mềm gián điệp mới có thể biến iPhone thành  cục gạch  | Chuyên mục CNTT báo Pháp Luật TP . HCM', 'seendate': '20241101T041500Z', 'socialimage': 'https://image.plo.vn/1200x630/Uploaded/2024/vrwqqxjwp/2024_11_01/phan-mem-gian-diep-lughtspy-3657.jpeg', 'domain': 'plo.vn', 'language': 'Vietnamese', 'sourcecountry': 'Vietnam'}"
gdelt_news,gdelt_doc,SPY,Read all Latest Updates on and about spying,20241101T051500Z,https://www.maalaimalar.com/tags/spying,2024-11-01 05:15:00+00:00,,macro,SPY,"{'url': 'https://www.maalaimalar.com/tags/spying', 'url_mobile': '', 'title': 'Read all Latest Updates on and about spying', 'seendate': '20241101T051500Z', 'socialimage': '', 'domain': 'maalaimalar.com', 'language': 'Tamil', 'sourcecountry': 'India'}"
gdelt_news,gdelt_doc,SPY,Read all Latest Updates on and about உளவு,20241101T051500Z,https://www.maalaimalar.com/tags/slug-417859,2024-11-01 05:15:00+00:00,,macro,SPY,"{'url': 'https://www.maalaimalar.com/tags/slug-417859', 'url_mobile': '', 'title': 'Read all Latest Updates on and about உளவு', 'seendate': '20241101T051500Z', 'socialimage': '', 'domain': 'maalaimalar.com', 'language': 'Tamil', 'sourcecountry': 'India'}"
gdelt_news,gdelt_doc,SPY,理想汽车全新 SUV 谍照曝光 ， 造型类似 MEGA,20241101T104500Z,https://finance.sina.com.cn/tech/digi/2024-11-01/doc-incuqfsw6314479.shtml,2024-11-01 10:45:00+00:00,,macro,SPY,"{'url': 'https://finance.sina.com.cn/tech/digi/2024-11-01/doc-incuqfsw6314479.shtml', 'url_mobile': '', 'title': '理想汽车全新 SUV 谍照曝光 ， 造型类似 MEGA', 'seendate': '20241101T104500Z', 'socialimage': 'https://n.sinaimg.cn/spider20241101/204/w600h404/20241101/97d5-5c2730db7cc745c918aa4794202fbfda.jpg', 'domain': 'finance.sina.com.cn', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,حبس متهمین به جاسوسی برای ایران در بخش ویژه سازمان زندان‌های اسرائیل,20241101T114500Z,https://www.radiofarda.com/a/israel-hail-spy-suspects-special-prison-iran/33183263.html,2024-11-01 11:45:00+00:00,,macro,SPY,"{'url': 'https://www.radiofarda.com/a/israel-hail-spy-suspects-special-prison-iran/33183263.html', 'url_mobile': 'https://www.radiofarda.com/amp/israel-hail-spy-suspects-special-prison-iran/33183263.html', 'title': 'حبس متهمین به جاسوسی برای ایران در بخش ویژه سازمان زندان\u200cهای اسرائیل', 'seendate': '20241101T114500Z', 'socialimage': 'https://gdb.rferl.org/01000000-c0a8-0242-9b23-08dbecf7a097_cx0_cy7_cw0_w1200_r1.jpg', 'domain': 'radiofarda.com', 'language': 'Persian', 'sourcecountry': 'Iran'}"
gdelt_news,gdelt_doc,SPY,中国の反スパイ法が施行10年 「 国家安全 」 優先の不透明な運用 中学校でも密告呼び掛け,20241101T114500Z,https://www.sankei.com/article/20241101-RE2QQ75HHNO7PMTDV7BT3ULSZY/,2024-11-01 11:45:00+00:00,,macro,SPY,"{'url': 'https://www.sankei.com/article/20241101-RE2QQ75HHNO7PMTDV7BT3ULSZY/', 'url_mobile': '', 'title': '中国の反スパイ法が施行10年 「 国家安全 」 優先の不透明な運用 中学校でも密告呼び掛け', 'seendate': '20241101T114500Z', 'socialimage': 'https://www.sankei.com/resizer/NthI52pDlx6nxAJAt-5O09ZgmIQ=/1200x630/smart/filters:quality(50)/cloudfront-ap-northeast-1.images.arcpublishing.com/sankei/EAP4BTPHYFJKLJ7ZRYJT4UI6BE.jpg', 'domain': 'sankei.com', 'language': 'Japanese', 'sourcecountry': 'Japan'}"
gdelt_news,gdelt_doc,SPY,Các dấu hiệu nhận biết điện thoại của bạn đang bị theo dõi,20241102T010000Z,https://ngoisao.vn/cong-nghe/xai-gi/cac-dau-hieu-nhan-biet-dien-thoai-cua-ban-dang-bi-theo-doi-437786.htm,2024-11-02 01:00:00+00:00,,macro,SPY,"{'url': 'https://ngoisao.vn/cong-nghe/xai-gi/cac-dau-hieu-nhan-biet-dien-thoai-cua-ban-dang-bi-theo-doi-437786.htm', 'url_mobile': 'https://amp.ngoisao.vn/cong-nghe/xai-gi/cac-dau-hieu-nhan-biet-dien-thoai-cua-ban-dang-bi-theo-doi-437786.htm', 'title': 'Các dấu hiệu nhận biết điện thoại của bạn đang bị theo dõi', 'seendate': '20241102T010000Z', 'socialimage': 'https://s1.media.ngoisao.vn/news/2024/11/01/1-cach-nhan-biet-dien-thoai-bi-theo-doi-1-ngoisaovn-w1200-h720.jpg', 'domain': 'ngoisao.vn', 'language': 'Vietnamese', 'sourcecountry': 'Vietnam'}"
gdelt_news,gdelt_doc,SPY,"8 dấu hiêu chứng tỏ điện thoại của bạn đang bị theo dõi , bay cả tài khoản như chơi",20241102T053000Z,https://phunutoday.vn/8-dau-hieu-chung-to-dien-thoai-cua-ban-dang-bi-theo-doi-bay-ca-tai-khoan-nhu-choi-d436306.html,2024-11-02 05:30:00+00:00,,macro,SPY,"{'url': 'https://phunutoday.vn/8-dau-hieu-chung-to-dien-thoai-cua-ban-dang-bi-theo-doi-bay-ca-tai-khoan-nhu-choi-d436306.html', 'url_mobile': 'https://phunutoday.vn/amp/8-dau-hieu-chung-to-dien-thoai-cua-ban-dang-bi-theo-doi-bay-ca-tai-khoan-nhu-choi-d436306.html', 'title': '8 dấu hiêu chứng tỏ điện thoại của bạn đang bị theo dõi , bay cả tài khoản như chơi', 'seendate': '20241102T053000Z', 'socialimage': 'https://media.phunutoday.vn/files/news/2024/11/02/8-dau-hieu-chung-to-dien-thoai-cua-ban-dang-bi-theo-doi-bay-ca-tai-khoan-nhu-choi-120922.jpg', 'domain': 'phunutoday.vn', 'language': 'Vietnamese', 'sourcecountry': 'Vietnam'}"
gdelt_news,gdelt_doc,SPY,理想全新SUV谍照曝光 2025年上市,20241102T053000Z,https://auto.zol.com.cn/914/9143214.html,2024-11-02 05:30:00+00:00,,macro,SPY,"{'url': 'https://auto.zol.com.cn/914/9143214.html', 'url_mobile': 'https://m.zol.com.cn/article/9143214.html', 'title': '理想全新SUV谍照曝光 2025年上市', 'seendate': '20241102T053000Z', 'socialimage': '', 'domain': 'auto.zol.com.cn', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,或成  汽车+生活  新物种 福田新轻型乘用车谍照曝光 _ 汽车新闻 - 中关村在线,20241102T053000Z,https://auto.zol.com.cn/914/9143239.html,2024-11-02 05:30:00+00:00,,macro,SPY,"{'url': 'https://auto.zol.com.cn/914/9143239.html', 'url_mobile': 'https://m.zol.com.cn/article/9143239.html', 'title': '或成  汽车+生活  新物种 福田新轻型乘用车谍照曝光 _ 汽车新闻 - 中关村在线', 'seendate': '20241102T053000Z', 'socialimage': '', 'domain': 'auto.zol.com.cn', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,隋棠 「 遭多人痛毆 」 嘆被打比打人還難 ！ 苗可麗當壞婆婆與媳婦高手過招 | 娛樂星聞 | 三立新聞網 SETN . COM,20241102T073000Z,https://www.setn.com/News.aspx?NewsID=1557672,2024-11-02 07:30:00+00:00,,macro,SPY,"{'url': 'https://www.setn.com/News.aspx?NewsID=1557672', 'url_mobile': 'https://www.setn.com/m/ampnews.aspx?NewsID=1557672', 'title': '隋棠 「 遭多人痛毆 」 嘆被打比打人還難 ！ 苗可麗當壞婆婆與媳婦高手過招 | 娛樂星聞 | 三立新聞網 SETN . COM', 'seendate': '20241102T073000Z', 'socialimage': 'https://attach.setn.com/newsimages/2024/11/02/4876973-PH.jpg', 'domain': 'setn.com', 'language': 'Chinese', 'sourcecountry': 'Taiwan'}"
gdelt_news,gdelt_doc,SPY,客座评论 ： 互信程度低 导致  谍谍不休  – DW – 2024年11月2日,20241102T091500Z,https://www.dw.com/zh/%E5%AE%A2%E5%BA%A7%E8%AF%84%E8%AE%BA%E4%BA%92%E4%BF%A1%E7%A8%8B%E5%BA%A6%E4%BD%8E-%E5%AF%BC%E8%87%B4%E8%B0%8D%E8%B0%8D%E4%B8%8D%E4%BC%91/a-70667390,2024-11-02 09:15:00+00:00,,macro,SPY,"{'url': 'https://www.dw.com/zh/%E5%AE%A2%E5%BA%A7%E8%AF%84%E8%AE%BA%E4%BA%92%E4%BF%A1%E7%A8%8B%E5%BA%A6%E4%BD%8E-%E5%AF%BC%E8%87%B4%E8%B0%8D%E8%B0%8D%E4%B8%8D%E4%BC%91/a-70667390', 'url_mobile': 'https://amp.dw.com/zh/%E5%AE%A2%E5%BA%A7%E8%AF%84%E8%AE%BA%E4%BA%92%E4%BF%A1%E7%A8%8B%E5%BA%A6%E4%BD%8E-%E5%AF%BC%E8%87%B4%E8%B0%8D%E8%B0%8D%E4%B8%8D%E4%BC%91/a-70667390', 'title': '客座评论 ： 互信程度低 导致  谍谍不休  – DW – 2024年11月2日', 'seendate': '20241102T091500Z', 'socialimage': 'https://static.dw.com/image/68863812_6.jpg', 'domain': 'dw.com', 'language': 'Chinese', 'sourcecountry': 'Germany'}"
gdelt_news,gdelt_doc,SPY,火影忍者雙IP動漫吸力萬人路跑 桃園大龍門旅遊推好康 | 桃竹苗 | 地方,20241103T044500Z,https://udn.com/news/story/7324/8334498,2024-11-03 04:45:00+00:00,,macro,SPY,"{'url': 'https://udn.com/news/story/7324/8334498', 'url_mobile': 'https://udn.com/news/amp/story/7324/8334498', 'title': '火影忍者雙IP動漫吸力萬人路跑 桃園大龍門旅遊推好康 | 桃竹苗 | 地方', 'seendate': '20241103T044500Z', 'socialimage': 'https://uc.udn.com.tw/photo/2024/11/03/realtime/30834416.jpg', 'domain': 'udn.com', 'language': 'Chinese', 'sourcecountry': 'Taiwan'}"
gdelt_news,gdelt_doc,SPY,斯巴鲁新一代傲虎谍照曝光 或成为汉兰达竞争对手,20241103T073000Z,https://auto.zol.com.cn/914/9145519.html,2024-11-03 07:30:00+00:00,,macro,SPY,"{'url': 'https://auto.zol.com.cn/914/9145519.html', 'url_mobile': 'https://m.zol.com.cn/article/9145519.html', 'title': '斯巴鲁新一代傲虎谍照曝光 或成为汉兰达竞争对手', 'seendate': '20241103T073000Z', 'socialimage': '', 'domain': 'auto.zol.com.cn', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,Vilken Sonja ? – Quiz : Blandat,20241103T080000Z,https://www.dn.se/quiz/blandat/vilken-sonja/,2024-11-03 08:00:00+00:00,,macro,SPY,"{'url': 'https://www.dn.se/quiz/blandat/vilken-sonja/', 'url_mobile': '', 'title': 'Vilken Sonja ? – Quiz : Blandat', 'seendate': '20241103T080000Z', 'socialimage': 'https://static.bonniernews.se/ctf/8oayn6airrfy/1N33Nkt5cIxqOjmkqblKX4/e290b53e10684b5f87829f0013623b03/2GGDG41.jpg?io=1&crop=16:9,smart', 'domain': 'dn.se', 'language': 'Swedish', 'sourcecountry': 'Sweden'}"
