asset_class,source_provider,symbol_or_query,headline,snippet,article_url,timestamp_utc,sentiment,theme_bucket,query,raw
gdelt_news,gdelt_doc,SPY, 《 怪奇物語4 》 上映首周 「 慘輸日本1神劇 」 全球制霸夢碎 | 新奇,20220701T134500Z,https://www.nownews.com/news/5856747,2022-07-01 13:45:00+00:00,,macro,SPY,"{'url': 'https://www.nownews.com/news/5856747', 'url_mobile': 'https://www.nownews.com/amp/news/5856747', 'title': ' 《 怪奇物語4 》 上映首周 「 慘輸日本1神劇 」 全球制霸夢碎 | 新奇', 'seendate': '20220701T134500Z', 'socialimage': 'https://media.nownews.com/nn_media/thumbnail/2022/07/1656679314910-17dd08e8620b448ea5c79a9e5803b733-1200x675.jpg?unShow=false', 'domain': 'nownews.com', 'language': 'Chinese', 'sourcecountry': 'Taiwan'}"
gdelt_news,gdelt_doc,SPY,全球制霸夢碎 ！ 怪奇物語輸日本神劇,20220701T143000Z,https://news.sina.com.tw/article/20220701/42133014.html,2022-07-01 14:30:00+00:00,,macro,SPY,"{'url': 'https://news.sina.com.tw/article/20220701/42133014.html', 'url_mobile': 'https://m.news.sina.com.tw/article/20220701/42133014.html', 'title': '全球制霸夢碎 ！ 怪奇物語輸日本神劇', 'seendate': '20220701T143000Z', 'socialimage': 'https://newsimgs.sina.tw/article/images/news-16566846191449.jpg', 'domain': 'news.sina.com.tw', 'language': 'Chinese', 'sourcecountry': 'Taiwan'}"
gdelt_news,gdelt_doc,SPY,几曾回首 ： 清末的日本间谍有多可怕 ？ 精准到弹药数量的情报 ， 让日军开了天眼zt - 由头发与财富成反比发表,20220701T154500Z,https://bbs.wenxuecity.com/bbs/memory/1549291.html,2022-07-01 15:45:00+00:00,,macro,SPY,"{'url': 'https://bbs.wenxuecity.com/bbs/memory/1549291.html', 'url_mobile': '', 'title': '几曾回首 ： 清末的日本间谍有多可怕 ？ 精准到弹药数量的情报 ， 让日军开了天眼zt - 由头发与财富成反比发表', 'seendate': '20220701T154500Z', 'socialimage': '', 'domain': 'bbs.wenxuecity.com', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,"These Prime Day Fashion Deals on Menswear Arrived Early : Shop Levi , Calvin Klein , Nike & Timex",20220702T000000Z,http://www.msn.com/en-us/lifestyle/shopping/these-prime-day-fashion-deals-on-menswear-arrived-early-shop-levi-s-calvin-klein-nike-timex/ar-BB19Ey8L,2022-07-02 00:00:00+00:00,,macro,SPY,"{'url': 'http://www.msn.com/en-us/lifestyle/shopping/these-prime-day-fashion-deals-on-menswear-arrived-early-shop-levi-s-calvin-klein-nike-timex/ar-BB19Ey8L', 'url_mobile': '', 'title': 'These Prime Day Fashion Deals on Menswear Arrived Early : Shop Levi , Calvin Klein , Nike & Timex', 'seendate': '20220702T000000Z', 'socialimage': 'http://img-s-msn-com.akamaized.net/tenant/amp/entityid/AALhraB.img?&m=6&q=60&o=t&l=f&f=jpg&x=321&y=146', 'domain': 'msn.com', 'language': 'English', 'sourcecountry': 'United States'}"
gdelt_news,gdelt_doc,SPY,预计年内亮相 ， 宝马M3 CS最新测试谍照曝光,20220702T030000Z,https://www.163.com/dy/article/HB8RL9QS052798OO.html,2022-07-02 03:00:00+00:00,,macro,SPY,"{'url': 'https://www.163.com/dy/article/HB8RL9QS052798OO.html', 'url_mobile': '', 'title': '预计年内亮相 ， 宝马M3 CS最新测试谍照曝光', 'seendate': '20220702T030000Z', 'socialimage': '', 'domain': '163.com', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,Spy x Family episode 13 ( S1 Part 2 ) release set for Fall 2022 in new trailer,20220702T124500Z,https://www.hitc.com/en-gb/2022/07/02/spy-x-family-season-1-part-2-will-release-later-this-year-after-episode-12/,2022-07-02 12:45:00+00:00,,macro,SPY,"{'url': 'https://www.hitc.com/en-gb/2022/07/02/spy-x-family-season-1-part-2-will-release-later-this-year-after-episode-12/', 'url_mobile': 'https://www.hitc.com/en-gb/2022/07/02/spy-x-family-season-1-part-2-will-release-later-this-year-after-episode-12/?amp', 'title': 'Spy x Family episode 13 ( S1 Part 2 ) release set for Fall 2022 in new trailer', 'seendate': '20220702T124500Z', 'socialimage': 'https://www.hitc.com/static/uploads/2022/06/Opera-Snapshot_2022-06-25_120558_www.youtube.com_.png', 'domain': 'hitc.com', 'language': 'English', 'sourcecountry': 'United Kingdom'}"
gdelt_news,gdelt_doc,SPY,"Top 11 Saturday Amazon Deals : Huge Savings on Schwinn Exercise Bikes , Fire TVs , and More",20220702T164500Z,http://www.msn.com/en-us/lifestyle/shopping/top-11-saturday-amazon-deals-huge-savings-on-schwinn-exercise-bikes-fire-tvs-and-more/ar-AATM5M6,2022-07-02 16:45:00+00:00,,macro,SPY,"{'url': 'http://www.msn.com/en-us/lifestyle/shopping/top-11-saturday-amazon-deals-huge-savings-on-schwinn-exercise-bikes-fire-tvs-and-more/ar-AATM5M6', 'url_mobile': '', 'title': 'Top 11 Saturday Amazon Deals : Huge Savings on Schwinn Exercise Bikes , Fire TVs , and More', 'seendate': '20220702T164500Z', 'socialimage': 'http://img-s-msn-com.akamaized.net/tenant/amp/entityid/AAVNd3E.img?&m=6&q=60&o=t&l=f&f=jpg', 'domain': 'msn.com', 'language': 'English', 'sourcecountry': 'United States'}"
gdelt_news,gdelt_doc,SPY,Champion Logo T - Shirts Are 50 % Off for Prime Members Now Just $12 . 50 Each,20220702T230000Z,http://www.msn.com/en-us/lifestyle/shopping/champion-logo-t-shirts-are-50-off-for-prime-members-now-just-12-50-each/ar-AAUlMbU,2022-07-02 23:00:00+00:00,,macro,SPY,"{'url': 'http://www.msn.com/en-us/lifestyle/shopping/champion-logo-t-shirts-are-50-off-for-prime-members-now-just-12-50-each/ar-AAUlMbU', 'url_mobile': '', 'title': 'Champion Logo T - Shirts Are 50 % Off for Prime Members Now Just $12 . 50 Each', 'seendate': '20220702T230000Z', 'socialimage': 'http://img-s-msn-com.akamaized.net/tenant/amp/entityid/AAY1qSN.img?&m=6&q=60&o=t&l=f&f=jpg', 'domain': 'msn.com', 'language': 'English', 'sourcecountry': 'United States'}"
gdelt_news,gdelt_doc,SPY,攻击者与ISP内部人士勾结 在Android和iOS上散布Hermit间谍软件,20220703T040000Z,https://www.chinaz.com/2022/0626/1412825.shtml,2022-07-03 04:00:00+00:00,,macro,SPY,"{'url': 'https://www.chinaz.com/2022/0626/1412825.shtml', 'url_mobile': 'https://m.chinaz.com/2022/0626/1412825.shtml', 'title': '攻击者与ISP内部人士勾结 在Android和iOS上散布Hermit间谍软件', 'seendate': '20220703T040000Z', 'socialimage': 'https://pic.chinaz.com/thumb/2022/0626/2022062607483327610.png', 'domain': 'chinaz.com', 'language': 'Chinese', 'sourcecountry': 'China'}"
gdelt_news,gdelt_doc,SPY,Five Years Three Months Imprisonment To Isi Agent By Ats Court . - Ats Court Decision : आईएसआई के लिए जासूसी करने वाले आफताब को सवा पांच साल कैद की सजा,20220703T131500Z,https://www.amarujala.com/lucknow/crime/five-years-three-months-imprisonment-to-isi-agent-by-ats-court,2022-07-03 13:15:00+00:00,,macro,SPY,"{'url': 'https://www.amarujala.com/lucknow/crime/five-years-three-months-imprisonment-to-isi-agent-by-ats-court', 'url_mobile': 'https://www.amarujala.com/amp/lucknow/crime/five-years-three-months-imprisonment-to-isi-agent-by-ats-court', 'title': 'Five Years Three Months Imprisonment To Isi Agent By Ats Court . - Ats Court Decision : आईएसआई के लिए जासूसी करने वाले आफताब को सवा पांच साल कैद की सजा', 'seendate': '20220703T131500Z', 'socialimage': 'https://spiderimg.amarujala.com/assets/images/2022/04/28/750x506/court-decision_1651136282.jpeg', 'domain': 'amarujala.com', 'language': 'Hindi', 'sourcecountry': 'India'}"
